"34_S125","49_S126","53_S94","90_S119","10_S57","24_S38","29_S90","7_S29","43_S61","28_S115","12_S37","59_S87","30_S109","55_S66","22_S84","9_S69","93_S107","81_S130","75_S140","19_S58","57_S127","27_S49","71_S129","66_S102","64_S72","70_S96","23_S28","84_S104","5_S32","16_S69","88_S62","77_S112","65_S91","58_S71","91_S132","79_S46","48_S70","56_S138","95_S27","32_S134","349_S78","297_S34","284_S100","272_S64","353_S151","276_S121","326_S81","300_S50","334_S77","340_S143","266_S86","330_S93","313_S65","338_S142","351_S47","282_S133","323_S54","332_S82","347_S88","307_S80","309_S141","321_S24","292_S108","319_S40","310_S67","270_S113","279_S114","328_S60","317_S25","294_S122"
"hsa-miR-3200-3p",0.213359608530569,-0.802120294467938,1.73472347597681e-16,1.38777878078145e-17,0.327673967820051,0.276221193730135,0.788824785869323,-0.402558913519133,0.503581333103304,-0.206323856988066,-1.21430643318376e-16,-0.436980092356276,-0.197533307312796,1.6306400674182e-16,-3.12250225675825e-17,1.21430643318376e-16,-0.0677630916196972,0.459645890893912,0.048614860138292,-0.272026334876718,0.446556608166327,-0.343283397824732,-0.0496939699547845,3.12250225675825e-17,3.71230823859037e-16,-0.682366510805274,-0.479852298532819,-0.299280880105205,0.479852298532819,-0.31629321862438,-0.151412843000548,-0.166819527259917,-1.21430643318376e-16,-0.0113807491956704,-0.721061694249627,-0.321568432140006,-0.270682648415807,-0.0399832953658726,0.328006244889586,-0.10729243269525,-0.339990948250778,0.402558913519133,-1.49186218934005e-16,0.612017283127496,0.268591244767129,0.705578184471274,-8.67361737988404e-17,-0.276221193730135,2.46330733588707e-16,-0.233077614843389,-6.59194920871187e-17,0.436980092356276,1.76941794549634e-16,-0.163531383666533,1.04083408558608e-17,-0.163665638575785,-0.120885964804714,0.151412843000548,0.682366510805274,0.895056840910392,-0.0355136299237398,2.94902990916057e-16,0.263361637256582,-3.46944695195361e-17,-0.895056840910392,0.442524728100388,-9.36750677027476e-17,0.110384713137235,0.114448152055134,-0.383396931165198
"hsa-miR-3200-5p",0.125612271888572,-1.29830001507102,4.562322741819e-16,-4.68375338513738e-17,-0.457050403325145,0.589574516225983,0.510980745874336,-0.582942401350249,0.343056925445863,-0.449528995484346,-6.74807432154978e-16,-0.551428902443522,0.431540138221085,3.10515502199848e-16,2.13370987545147e-16,1.85615411929518e-16,-0.0182033009413546,0.368253005852724,-0.0560172968341519,-0.538901258619037,0.38980529973344,-0.796827706770706,-0.275416000449542,3.29597460435593e-17,-7.23379689482329e-16,-0.490097845734516,-0.384439102746898,-0.248358897461033,0.384439102746898,-0.122499405472756,-0.0141067958608401,-0.257847624555235,2.27248775352962e-16,0.579549808797904,-0.492777444932983,-0.363841790408123,0.0330064379704261,0.571334568719126,0.353747577319498,-0.712780970991532,-0.399723466953643,0.582942401350249,-9.19403442267708e-17,0.938624725572681,0.00311921398458361,0.889074061553374,-7.11236625150491e-17,-0.589574516225982,3.3133218391157e-16,-0.0970889846907907,-5.03069808033274e-17,0.551428902443522,5.74193470548323e-16,-0.0241389696501697,7.80625564189563e-17,0.149803728560968,-0.155225687164452,0.0141067958608402,0.490097845734516,0.855939166589077,0.0939697707062075,-4.47732129149614e-15,0.667073578072883,-2.77555756156289e-17,-0.855939166589078,0.368495134949195,1.90819582357449e-17,0.420764343354417,0.165319900253077,-0.638603017054337
"hsa-miR-3202",-0.799495210949869,0.613457519991278,6.93889390390723e-17,-8.32667268468867e-17,0.260068366067521,0.551273139808929,0.181705682706282,-0.785942685993567,0.630928667767857,-1.49180137971997,-7.35522753814166e-16,0.214691256043536,-0.182011646277088,-1.51267887105178e-15,4.16333634234434e-16,1.66533453693773e-16,-0.281834629143089,0.343224237240506,-0.0237906389926702,-0.285122976483743,0.523612871355452,0.447237763166949,1.38379070709364,3.33066907387547e-16,1.94289029309402e-16,-0.07092247203673,0.324490482331109,-0.776810559346552,-0.324490482331109,-1.25096117197557,-0.829459539032374,-0.0870714229150031,-5.55111512312578e-17,0.990892805908053,0.100128946436806,0.223620881793576,-1.07613298849239,0.0747816463761314,0.0335072969144647,0.178416041614968,-0.0151102081459275,0.785942685993567,-1.38777878078145e-16,0.300233184629672,0.369894753608957,-0.09455843469815,-2.77555756156289e-17,-0.551273139808927,6.80011602582908e-16,-0.249913543525599,1.11022302462516e-16,-0.214691256043536,2.08166817117217e-16,0.535896331836102,-1.66533453693773e-16,-0.584295496143772,0.501137131648223,0.829459539032373,0.0709224720367293,0.0208081886944105,-0.119981210083358,2.27595720048157e-15,-0.431827662378126,4.16333634234434e-17,-0.0208081886944105,0.473620192186424,2.22044604925031e-16,-0.00203344244241349,-0.758265310356263,0.344862903726689
"hsa-miR-320a-3p",-0.00280615081911445,-0.169456286164379,-7.47015296842513e-17,-2.0491421059976e-17,-0.08576700253179,-0.0301530919967626,0.184241129235666,-0.407540817454816,-0.11247422645135,-0.468077086571349,-5.2659699517621e-16,-0.329483636900096,0.0394768587462773,-4.57208056137137e-16,2.29742440349678e-16,1.74231289118421e-16,-0.0844231107105596,0.231072345668642,0.107713604195649,-0.364175445862044,0.0355413458545489,-0.400175594664676,-0.073909511219078,1.46367293285543e-17,-9.63855731339613e-17,-0.129033294597354,-0.0166826387038169,-0.0474642894569344,0.0166826387038168,-0.215914542576445,-0.353215345053681,-0.211343834667244,4.93311988480905e-17,0.301681545108237,-0.099818018525107,-0.505357402580011,-0.142424760561027,0.0950389980590565,0.161280261376165,-0.0831160544566709,-0.0966982857057817,0.407540817454816,-7.55688914222397e-17,0.460873731567827,0.557787908659857,0.126722024778144,3.5453411040276e-17,0.0301530919967625,-1.1893697832166e-16,-0.596069673637594,-2.00577401909818e-17,0.329483636900096,2.33211887301632e-16,0.15481887974087,2.59124319224036e-17,0.076715662038192,0.326472218921955,0.353215345053681,0.129033294597354,0.514182663214867,0.0382817649777367,2.57498015965307e-16,0.25407809605348,-6.61363325216158e-18,-0.514182663214867,0.111462422649747,7.69783542464708e-18,0.655074581677053,0.0176049222818904,-0.176467024429837
"hsa-miR-320b",-0.0348849512986841,-0.290801601503715,-1.17093834628434e-16,-6.41847686111419e-17,-0.193942502591818,-0.216239088419176,-0.0890632394271694,-0.519569932037528,-0.167359304563067,-0.0892983722853999,-1.06251812903579e-15,-0.269800832294998,0.0989750075486839,-2.86229373536173e-17,1.0321604682062e-16,-2.99239799605999e-16,0.0480551394003509,0.0587246311466762,0.267055244194411,-0.188842483153759,-0.11576064034593,-0.683458016500528,-0.109716537442059,-6.33174068731535e-17,-1.60461921527855e-16,-0.0667840496006649,0.0505973640541588,0.0859718641491408,-0.050597364054159,-0.21835957138047,-0.554185037257059,-0.167551674514364,6.15826833971767e-17,0.412302073972291,0.0410081000268186,-0.56445761683476,-0.230699364049841,0.233506385947481,0.178033972661827,-0.203717609750692,-0.024892076310348,0.519569932037528,-9.10729824887824e-17,0.213734559464107,0.506937746314827,0.184687793849056,1.58727198051878e-16,0.216239088419176,-1.18828558104411e-16,-0.5310797395455,-3.55618312575245e-17,0.269800832294998,1.795438797636e-16,-0.372566100537675,7.11236625150491e-17,0.144601488740742,0.390353125189951,0.554185037257059,0.0667840496006655,0.403123494537556,0.0241419932306725,-1.36782946080771e-15,0.273665482169023,-8.67361737988404e-19,-0.403123494537556,0.0553663784580602,1.99493199737333e-17,1.08151668511344,-0.00392948101701764,-0.0182567885247562
"hsa-miR-320c",-0.154568346337155,0.0172493956989691,1.14491749414469e-16,-3.12250225675825e-17,0.0158361778002477,-0.384114811317597,-0.131622573578121,-0.220698806050455,-0.0892729112473983,-0.290374710962379,-2.18575157973078e-16,-0.222322471145775,0.233371637104539,-8.67361737988404e-17,3.78169717762944e-16,-5.93275428784068e-16,-0.0179631744802112,-0.595414376540094,0.295556909419374,-0.504409517678699,0.255838745580286,-0.30993052784957,0.0712889858975685,-3.81639164714898e-17,-3.29597460435593e-16,0.0309664217934847,-0.132903583776983,0.13234443908271,0.132903583776983,-0.110321427868443,-0.251427933759986,0.0896879310235435,1.56125112837913e-16,0.0944852500681959,0.149585748058332,-0.161740585236922,-0.0654191809364516,-0.119241420334015,-0.0295452515096429,-0.268941764328982,0.445373876379587,0.220698806050455,-3.81639164714898e-17,0.0590356412991126,0.496759238395304,-0.402661766678169,1.00613961606655e-16,0.384114811317597,-5.89805981832114e-17,-0.3780276190615,-3.81639164714898e-17,0.222322471145775,9.36750677027476e-17,0.122796897864994,-1.04083408558608e-17,0.0832793604395856,0.333741739678547,0.251427933759987,-0.0309664217934845,0.355634570929,-0.118731619333803,1.84921522539128e-15,0.295724439955657,6.93889390390723e-18,-0.355634570928999,0.115560612927451,-1.21430643318376e-16,0.46462262003342,-0.142455902931982,0.118503030186113
"hsa-miR-320d",-0.195677055038905,-0.23168644279483,-2.60208521396521e-16,-2.08166817117217e-17,0.0613831629553153,-0.207713993167707,-0.226811933149116,-0.105172279347432,-0.0270109750436417,-0.427211403372911,-2.08166817117217e-17,-0.356745028910275,-0.0142130890440963,-6.93889390390723e-17,-6.93889390390723e-17,1.38777878078145e-16,0.201141588126324,0.214850535363652,0.13137380264994,0.0624665963281169,0.38987735368047,0.019292389796989,0.00611623869178266,2.77555756156289e-17,-4.85722573273506e-17,0.288359425009414,0.149631611480861,-0.205966572405046,-0.149631611480861,0.226348318321571,-0.533118579931881,-0.0426715783647005,4.16333634234434e-17,-0.287731481276886,0.0256703450227913,-0.0322474806465606,-0.581559429997351,-0.00849790573168412,-0.121657055964442,-0.175412875543739,0.492439528097494,0.105172279347432,-5.55111512312578e-17,-0.55490612442561,0.169169783520326,-0.191303590352086,-1.38777878078145e-17,0.207713993167707,-1.38777878078145e-17,-0.584657065284777,0,0.356745028910275,-6.93889390390723e-18,-0.358249861398281,5.55111512312578e-17,0.189560816347122,-0.0720158393156411,0.533118579931881,-0.288359425009414,0.391134850106292,0.415487281764451,1.66533453693773e-16,0.465661611511617,-6.93889390390723e-18,-0.391134850106293,0.256849028017367,-5.55111512312578e-17,0.589278015244003,0.225920375926644,0.196600987784331
"hsa-miR-320e",0.208695827640508,-0.353603627663311,6.48786580015326e-16,3.81639164714898e-17,0.0138047469625062,-0.500323599972314,-0.134032480980363,-0.243061793296903,0.212820674005615,-0.0543251904327451,-3.85108611666851e-16,-0.275481008241012,-0.0732596750568019,-1.73472347597681e-17,1.04083408558608e-17,-3.29597460435593e-16,-0.0959004630616303,-0.580205989931095,0.500878188583001,-0.652432552585519,-0.299992013667593,-1.04491683835685,-0.269849196935707,-1.42247325030098e-16,7.97972798949331e-17,-0.122961779108821,-0.295586737185045,0.250424178515918,0.295586737185044,-0.0333901441634445,0.068605540697171,0.438737291104191,-4.5102810375397e-17,0.019585397200939,0.229932944041994,-1.18603481716318,-0.89987401786514,0.303173956904782,-0.142620362846923,-0.253606121753107,0.413299225119756,0.243061793296904,-7.28583859910259e-17,0.239133327465762,0.108697365205006,-0.106637747815169,3.57353036051222e-16,0.500323599972313,1.07552855510562e-16,-0.484467159164231,6.59194920871187e-17,0.275481008241012,2.53269627492614e-16,-0.187276977989865,3.81639164714898e-17,0.0611533692951983,0.964229406477048,-0.068605540697171,0.122961779108822,0.572038983146764,0.375769793959225,1.53696499971545e-15,0.0215040843742888,1.04083408558608e-17,-0.572038983146765,0.290387987584011,3.81639164714898e-17,1.73197018221637,0.364425773533056,0.103801657243493
"hsa-miR-323a-3p",0.0486290379350186,-0.262985991708521,3.92047505570758e-16,7.02563007770607e-17,-0.471697295490781,0.996343801035575,0.258058357742925,0.520410656315805,-0.293637397375501,0.152311882982143,2.09034178855205e-16,1.04962135713455,0.952283199341151,2.16840434497101e-17,2.74953670942324e-16,7.37257477290143e-17,-0.433193139866487,-1.1487933841556,0.184226379047315,-0.423646528974788,-0.994785549412469,0.0693581564776614,0.0991905737951813,-1.64798730217797e-17,-1.24466409401336e-15,-0.443893779953138,-0.162975351146776,0.976732826266422,0.162975351146777,-0.502814758520594,-0.0661196361797091,-0.228445821747782,9.41087485717418e-16,0.974512054011374,0.175134782123562,-1.62817507111236,-0.37537162752622,0.715738409725033,-0.756572445897536,-0.697685686578985,-0.229831340444831,-0.520410656315805,-3.03576608295941e-17,0.653477869419619,-0.798144504761552,1.00903822357281,1.50053580671994e-16,-0.996343801035573,-1.51788304147971e-16,0.996820733171896,-4.42354486374086e-17,-1.04962135713455,-1.0321604682062e-16,0.363951524056445,4.33680868994202e-17,-0.1478196117302,2.08492243087154,0.0661196361797087,0.443893779953138,-0.935796556384979,-0.198676228410343,-2.69489291992997e-15,-0.517606410116505,-1.82145964977565e-17,0.935796556384979,0.603844426000859,2.47198095326695e-16,0.599650868424059,0.299825086138357,-1.10782402727232
"hsa-miR-323b-3p",-0.0112947106575766,0.155547599793646,1.35742111995185e-16,-4.42354486374086e-17,-0.254645573365055,0.907827252290793,-0.0503084995968406,0.435075361595669,-0.315967026657382,0.0143336153093743,3.12683906544819e-16,1.23271791162544,1.14788492464383,3.16587034365767e-17,-7.24247051220317e-17,-7.24247051220317e-17,0.305326768445967,-0.255121518239794,0.940524660273092,0.00147674843333603,-1.26312654686805,-0.0174441576183266,-0.19190320443792,-3.03576608295941e-18,-1.43938680419176e-15,-0.351725119346772,0.185519277891837,-0.146458021530515,-0.185519277891836,-0.47799653312694,0.615593190975285,-0.56638927576978,1.34310965127504e-15,0.732642106491996,-0.255018268849127,-0.738408560615663,-0.103983430670263,1.25942331786731,0.0308707650106306,0.150161250531255,-0.590949056962057,-0.435075361595669,-2.25080371007991e-16,0.589472308528721,-1.51837236392766,1.02932874602766,5.52075746229619e-16,-0.907827252290791,-2.18141477104083e-16,1.1529816200539,-1.2793585635329e-16,-1.23271791162544,-1.07119174641568e-16,-0.54032212891524,1.47451495458029e-17,0.203197915095497,0.644809453030484,-0.615593190975285,0.351725119346772,-0.908271100975763,0.365390743873754,-4.83250592320239e-15,-0.618487070051525,1.51788304147971e-17,0.908271100975763,-0.0161528762194378,-1.69569219776733e-16,0.437394614945972,0.0627283425745475,-1.29114667685183
"hsa-miR-324-3p",-0.258528552496517,-0.871156081299684,2.42861286636753e-16,3.46944695195361e-17,0.0667933750280796,0.0992786726239197,-0.0890286122633253,-0.0897242504486579,0.432126617219306,-0.227850399692534,7.63278329429795e-17,-0.632428503519512,-0.7037499909368,1.38777878078145e-17,1.2490009027033e-16,4.16333634234434e-17,-0.108523527892006,0.335012921809417,0.0692941357771871,-0.860773449059465,0.206029684716872,-0.312473064374789,-0.129635945336843,-2.77555756156289e-17,1.19348975147204e-15,0.260489095497009,-0.419527613236265,0.217646662619263,0.419527613236265,0.163560419123856,-0.533762885131659,-0.300402155961307,-5.82867087928207e-16,-0.230353794151936,0.197552140155331,-0.490841203000901,-0.771590044509643,0.0521503067134719,0.121097102653943,-0.475826654049607,-0.0558420835670693,0.0897242504486578,-2.77555756156289e-17,0.916615532626534,0.393165249927362,0.509247896040853,2.77555756156289e-17,-0.0992786726239192,4.16333634234434e-16,-0.48951406969499,-6.93889390390723e-17,0.632428503519512,-6.93889390390723e-17,0.499982880636352,3.95516952522712e-16,0.38816449783336,0.391458448176398,0.53376288513166,-0.260489095497009,0.470162506674145,0.0963488197676279,-3.60822483003176e-16,0.662310341220139,-1.38777878078145e-17,-0.470162506674146,0.230291476213561,-1.38777878078145e-16,0.651936491665125,-0.0217143478294397,-0.202981023807183
"hsa-miR-324-5p",-0.0113176219618622,-0.446815042018714,4.16333634234434e-17,9.0205620750794e-17,-0.0978615549307165,0.171479517084138,0.514306675788793,0.103579962264693,0.217550408432124,-0.338517619479057,6.76542155630955e-17,-0.624811375974209,-0.208678202601129,-5.72458747072346e-17,1.05818132034585e-16,1.80411241501588e-16,-0.0612681104664683,0.297943717457579,-0.170293865512189,-0.509781628253326,-0.0134598505879313,0.105731390225408,-0.0155220431922091,2.94902990916057e-17,3.92047505570758e-16,0.214404593991434,-0.506144540615845,0.00893410759772034,0.506144540615845,0.311634700393869,-0.438863716959317,-0.0336051419505362,-1.21430643318376e-17,-0.213773145463152,-0.453038565322326,-0.463217860149053,-0.562573143548719,-0.0514560435793304,-0.12123170220243,0.0559817865695417,-0.026148428156373,-0.103579962264693,-1.43982048506075e-16,0.535930056409699,0.23743354658069,0.140785409819755,-4.33680868994202e-17,-0.171479517084139,1.11022302462516e-16,-0.186332790848155,-5.20417042793042e-18,0.624811375974208,-3.98986399474666e-17,0.350363325659956,1.28369537222284e-16,0.026839665154071,0.240373133801794,0.438863716959317,-0.214404593991434,0.476211126289155,-0.0511007557325345,1.63237479089418e-15,0.339634774149496,-3.46944695195361e-18,-0.476211126289155,0.219011326777826,-3.29597460435593e-17,0.239291344891187,0.344076428549689,-0.149828682302987
"hsa-miR-326",-0.446771154983793,0.0133177498579514,-2.15105711021124e-16,-9.71445146547012e-17,-0.085015712936069,-0.0087162736863541,-0.256879262621517,0.102566451113305,0.00245438608267047,-0.195265501817034,2.0122792321331e-16,-0.0445518480155653,-0.652485567244792,-9.71445146547012e-17,-6.24500451351651e-17,2.77555756156289e-17,0.0887859078199067,0.155562744038741,0.354427114141155,-0.212165416489131,0.607664410127505,0.302692701571857,0.401639031860046,2.08166817117217e-17,8.67361737988404e-16,0.571554544287763,-0.368451477541346,-0.0892691775872607,0.368451477541346,0.350046232440696,-0.376615813410461,0.00604098847633382,-5.89805981832114e-16,-0.265030519504627,0.16809335480161,-0.210742436533799,-0.483178582111129,-0.315890077367576,-0.0175713271918655,-0.202505155172669,-0.176633978922571,-0.102566451113305,-7.63278329429795e-17,0.388799395411703,0.192085667583441,-0.157249903424856,1.59594559789866e-16,0.00871627368635414,2.77555756156289e-17,-0.765922272378109,-1.17961196366423e-16,0.0445518480155658,-1.31838984174237e-16,0.329161061633367,-6.93889390390723e-18,0.0451321231237475,0.3290503945918,0.376615813410461,-0.571554544287763,-0.070394625609197,0.573836604794668,-2.42861286636753e-16,0.13789116509057,0,0.070394625609197,-0.546509733905668,-1.04083408558608e-16,0.178031494456602,-0.100736630866136,0.55510988315423
